id,Failure_pred,Failure_prob
169592,0,0.0024
169593,0,0.014
169594,0,0.0019
169595,0,0.0009
169596,0,0.0038
169597,0,0.0034
169598,0,0.0035
169599,0,0.0031
169600,0,0.0008
169601,0,0.001
169602,0,0.0021
169603,0,0.0107
169604,0,0.0058
169605,0,0.0023
169606,0,0.0025
169607,0,0.0021
169608,0,0.0034
169609,0,0.0013
169610,0,0.0026
169611,0,0.0073
169612,0,0.0016
169613,0,0.0015
169614,0,0.0096
169615,0,0.0014
169616,0,0.0053
169617,0,0.0018
169618,0,0.0009
169619,0,0.0041
169620,0,0.0018
169621,0,0.001
169622,0,0.0067
169623,0,0.0006
169624,0,0.0014
169625,0,0.0018
169626,0,0.0029
169627,0,0.0036
169628,0,0.0016
169629,0,0.0017
169630,0,0.0045
169631,0,0.0022
169632,0,0.0026
169633,0,0.0124
169634,0,0.0028
169635,0,0.003
169636,0,0.0014
169637,0,0.0026
169638,0,0.0005
169639,0,0.0028
169640,0,0.003
169641,0,0.0023
169642,0,0.0009
169643,0,0.0016
169644,0,0.0066
169645,0,0.0025
169646,0,0.0016
169647,0,0.0023
169648,0,0.0017
169649,0,0.0026
169650,0,0.001
169651,0,0.0021
169652,0,0.002
169653,0,0.0025
169654,0,0.009
169655,0,0.0045
169656,0,0.004
169657,0,0.0013
169658,0,0.0028
169659,0,0.0041
169660,0,0.0161
169661,0,0.0044
169662,0,0.0011
169663,0,0.0015
169664,0,0.0027
169665,0,0.0028
169666,0,0.0042
169667,0,0.0027
169668,0,0.0018
169669,0,0.0014
169670,0,0.0035
169671,0,0.0022
169672,0,0.0012
169673,0,0.0031
169674,0,0.0015
169675,0,0.0045
169676,0,0.002
169677,0,0.0026
169678,0,0.0014
169679,0,0.0005
169680,0,0.0034
169681,0,0.0033
169682,0,0.0008
169683,0,0.0024
169684,0,0.0025
169685,0,0.0022
169686,0,0.0022
169687,0,0.0019
169688,0,0.0037
169689,0,0.0028
169690,0,0.0028
169691,0,0.0052
169692,0,0.0005
169693,0,0.0047
169694,0,0.0064
169695,0,0.0039
169696,0,0.0026
169697,0,0.0019
169698,0,0.0013
169699,0,0.0015
169700,0,0.0017
169701,0,0.0017
169702,0,0.0048
169703,0,0.0013
169704,0,0.0027
169705,0,0.0017
169706,0,0.0026
169707,0,0.0088
169708,0,0.0023
169709,0,0.0058
169710,0,0.0024
169711,0,0.0009
169712,0,0.0038
169713,0,0.0009
169714,0,0.003
169715,0,0.0018
169716,0,0.0047
169717,0,0.0011
169718,0,0.0151
169719,0,0.0025
169720,0,0.0015
169721,0,0.0031
169722,0,0.0104
169723,0,0.0026
169724,0,0.0026
169725,0,0.0251
169726,0,0.0017
169727,0,0.001
169728,1,0.9999
169729,0,0.0015
169730,0,0.0018
169731,0,0.0072
169732,0,0.0129
169733,0,0.0014
169734,0,0.0115
169735,0,0.0053
169736,0,0.0012
169737,0,0.002
169738,0,0.0012
169739,0,0.0014
169740,0,0.0008
169741,0,0.0029
169742,0,0.0049
169743,0,0.0012
169744,0,0.0034
169745,0,0.0009
169746,0,0.0024
169747,0,0.0009
169748,0,0.0006
169749,0,0.0032
169750,0,0.0016
169751,0,0.0024
169752,0,0.0047
169753,0,0.0039
169754,0,0.0007
169755,0,0.0049
169756,0,0.0049
169757,0,0.0049
169758,0,0.002
169759,0,0.0049
169760,0,0.0028
169761,0,0.0009
169762,0,0.0052
169763,0,0.0008
169764,0,0.0016
169765,0,0.0049
169766,0,0.0014
169767,0,0.001
169768,0,0.0075
169769,0,0.005
169770,0,0.003
169771,0,0.0025
169772,0,0.001
169773,0,0.0017
169774,0,0.0027
169775,0,0.0022
169776,0,0.0007
169777,0,0.0023
169778,1,0.9996
169779,0,0.0055
169780,0,0.0017
169781,0,0.0023
169782,0,0.0033
169783,0,0.004
169784,0,0.0014
169785,0,0.0223
169786,0,0.0009
169787,0,0.0061
169788,0,0.0007
169789,0,0.0038
169790,0,0.0006
169791,0,0.0037
169792,0,0.0023
169793,0,0.006
169794,0,0.0024
169795,0,0.0061
169796,0,0.0042
169797,0,0.0016
169798,0,0.009
169799,0,0.0012
169800,0,0.0043
169801,0,0.0051
169802,0,0.0015
169803,0,0.0011
169804,0,0.0051
169805,0,0.0003
169806,0,0.0018
169807,0,0.0036
169808,0,0.0019
169809,0,0.0044
169810,0,0.0008
169811,1,0.9989
169812,0,0.0008
169813,0,0.0032
169814,0,0.0012
169815,0,0.0011
169816,0,0.0007
169817,0,0.0011
169818,0,0.0012
169819,0,0.0021
169820,1,0.977
169821,0,0.0023
169822,0,0.0012
169823,0,0.0053
169824,0,0.0011
169825,0,0.0033
169826,0,0.0017
169827,0,0.0021
169828,0,0.0016
169829,0,0.0009
169830,0,0.003
169831,0,0.0038
169832,0,0.0011
169833,0,0.0014
169834,0,0.0023
169835,0,0.0028
169836,0,0.0084
169837,0,0.0029
169838,0,0.015
169839,0,0.0007
169840,0,0.0009
169841,0,0.0011
169842,0,0.0027
169843,0,0.011
169844,0,0.0017
169845,0,0.0018
169846,0,0.0044
169847,0,0.0016
169848,0,0.002
169849,0,0.0021
169850,0,0.0008
169851,0,0.003
169852,0,0.0027
169853,0,0.0046
169854,0,0.0044
169855,0,0.0086
169856,0,0.0008
169857,0,0.0039
169858,0,0.0012
169859,0,0.0024
169860,0,0.001
169861,0,0.004
169862,0,0.0053
169863,0,0.0028
169864,0,0.004
169865,0,0.0027
169866,0,0.0012
169867,0,0.0024
169868,0,0.003
169869,0,0.0024
169870,0,0.0014
169871,0,0.0018
169872,0,0.0024
169873,0,0.0075
169874,0,0.0008
169875,0,0.0044
169876,0,0.0018
169877,0,0.0008
169878,0,0.0045
169879,0,0.0018
169880,0,0.0126
169881,0,0.0018
169882,0,0.0009
169883,0,0.007
169884,0,0.0029
169885,0,0.0036
169886,0,0.0115
169887,0,0.0017
169888,0,0.002
169889,0,0.0028
169890,0,0.003
169891,0,0.0028
169892,0,0.0006
169893,0,0.0079
169894,0,0.0071
169895,0,0.0018
169896,0,0.0007
169897,0,0.0046
169898,0,0.008
169899,0,0.0027
169900,0,0.0063
169901,0,0.0014
169902,0,0.0022
169903,0,0.0032
169904,0,0.0012
169905,0,0.0049
169906,0,0.0021
169907,0,0.0037
169908,0,0.0015
169909,0,0.0027
169910,0,0.003
169911,0,0.0021
169912,0,0.0019
169913,0,0.0009
169914,0,0.0036
169915,0,0.0037
169916,0,0.0019
169917,0,0.003
169918,0,0.0052
169919,0,0.0252
169920,0,0.0031
169921,0,0.0005
169922,0,0.007
169923,0,0.0091
169924,0,0.0013
169925,0,0.0007
169926,0,0.0051
169927,0,0.0039
169928,0,0.0055
169929,0,0.0086
169930,0,0.0063
169931,0,0.002
169932,0,0.0007
169933,0,0.0006
169934,0,0.0028
169935,0,0.0031
169936,0,0.0032
169937,0,0.0023
169938,0,0.0026
169939,0,0.0046
169940,0,0.0014
169941,0,0.0029
169942,0,0.0032
169943,0,0.0018
169944,0,0.0008
169945,0,0.0023
169946,0,0.0157
169947,0,0.002
169948,0,0.0034
169949,0,0.0067
169950,0,0.0005
169951,0,0.0019
169952,0,0.0013
169953,0,0.0071
169954,0,0.0018
169955,0,0.0012
169956,0,0.0034
169957,0,0.0043
169958,0,0.0072
169959,0,0.001
169960,0,0.0004
169961,0,0.0019
169962,0,0.0069
169963,0,0.0006
169964,0,0.0026
169965,0,0.0018
169966,0,0.0101
169967,0,0.0019
169968,0,0.0054
169969,0,0.0038
169970,0,0.0003
169971,0,0.017
169972,0,0.0049
169973,0,0.0005
169974,0,0.0017
169975,0,0.0023
169976,0,0.0031
169977,0,0.0079
169978,0,0.0009
169979,0,0.0044
169980,0,0.0018
169981,0,0.0028
169982,0,0.0112
169983,0,0.0004
169984,0,0.0033
169985,0,0.0008
169986,0,0.0009
169987,0,0.0078
169988,0,0.0023
169989,0,0.001
169990,0,0.0039
169991,0,0.0032
169992,0,0.0014
169993,0,0.0015
169994,0,0.0014
169995,0,0.0031
169996,0,0.0008
169997,0,0.0024
169998,0,0.0014
169999,0,0.0016
170000,0,0.0011
170001,0,0.0033
170002,0,0.0027
170003,0,0.0015
170004,0,0.0023
170005,0,0.0019
170006,0,0.0013
170007,0,0.0029
170008,0,0.0005
170009,0,0.0035
170010,0,0.0029
170011,0,0.0033
170012,0,0.0005
170013,0,0.0085
170014,0,0.0076
170015,0,0.0047
170016,0,0.006
170017,0,0.0044
170018,0,0.0089
170019,0,0.0011
170020,0,0.0033
170021,0,0.001
170022,0,0.0016
170023,0,0.004
170024,0,0.0045
170025,0,0.0063
170026,0,0.0017
170027,0,0.0018
170028,0,0.0006
170029,0,0.0046
170030,0,0.0103
170031,0,0.0026
170032,0,0.0036
170033,0,0.0105
170034,0,0.0026
170035,0,0.0031
170036,0,0.0092
170037,0,0.003
170038,0,0.0013
170039,0,0.0031
170040,0,0.0024
170041,0,0.0061
170042,0,0.0009
170043,0,0.0065
170044,0,0.0054
170045,0,0.0036
170046,0,0.0013
170047,0,0.0033
170048,0,0.0083
170049,0,0.0018
170050,0,0.0028
170051,0,0.0018
170052,0,0.0022
170053,0,0.0031
170054,0,0.0018
170055,0,0.0009
170056,0,0.0054
170057,1,0.9959
170058,0,0.0063
170059,0,0.0168
170060,0,0.0047
170061,0,0.0024
170062,0,0.0012
170063,0,0.0013
170064,0,0.0023
170065,0,0.0011
170066,0,0.0025
170067,0,0.0049
170068,0,0.0017
170069,0,0.0016
170070,0,0.0008
170071,0,0.0004
170072,0,0.0098
170073,0,0.0022
170074,0,0.0031
170075,0,0.0035
170076,0,0.0003
170077,0,0.0028
170078,0,0.0045
170079,0,0.0012
170080,0,0.0014
170081,0,0.0081
170082,0,0.0034
170083,0,0.0009
170084,0,0.0056
170085,0,0.0018
170086,0,0.0044
170087,0,0.0026
170088,0,0.0022
170089,0,0.0051
170090,0,0.0014
170091,0,0.0047
170092,0,0.0089
170093,0,0.015
170094,0,0.0014
170095,0,0.001
170096,0,0.0027
170097,0,0.0078
170098,0,0.0038
170099,0,0.0016
170100,0,0.0017
170101,0,0.0009
170102,0,0.0038
170103,0,0.0041
170104,0,0.0021
170105,0,0.0017
170106,0,0.0005
170107,0,0.0098
170108,0,0.0025
170109,0,0.0034
170110,0,0.0034
170111,0,0.0156
170112,0,0.0132
170113,0,0.0014
170114,0,0.004
170115,0,0.0017
170116,1,0.997
170117,0,0.0103
170118,0,0.0026
170119,0,0.0011
170120,0,0.0047
170121,0,0.002
170122,0,0.0072
170123,0,0.0025
170124,0,0.0038
170125,0,0.0104
170126,0,0.0013
170127,0,0.0006
170128,0,0.0014
170129,0,0.0095
170130,0,0.0112
170131,0,0.0029
170132,0,0.0017
170133,0,0.0014
170134,0,0.0018
170135,0,0.0008
170136,0,0.0019
170137,0,0.0053
170138,0,0.001
170139,0,0.0146
170140,0,0.0077
170141,0,0.0044
170142,0,0.004
170143,0,0.0009
170144,0,0.0013
170145,0,0.0015
170146,0,0.0026
170147,0,0.0008
170148,0,0.0012
170149,0,0.0061
170150,0,0.0035
170151,0,0.0027
170152,0,0.0039
170153,0,0.0062
170154,0,0.0022
170155,0,0.0023
170156,0,0.0015
170157,0,0.0027
170158,0,0.0006
170159,0,0.0046
170160,0,0.0266
170161,0,0.0014
170162,0,0.0045
170163,0,0.0011
170164,0,0.002
170165,0,0.0068
170166,0,0.0029
170167,1,1.0
170168,0,0.0024
170169,0,0.003
170170,0,0.0025
170171,0,0.0117
170172,0,0.0023
170173,0,0.0017
170174,0,0.0015
170175,0,0.0013
170176,0,0.0052
170177,0,0.0065
170178,0,0.0021
170179,0,0.0026
170180,0,0.0005
170181,0,0.0009
170182,0,0.0008
170183,0,0.0013
170184,0,0.0005
170185,0,0.0161
170186,0,0.0047
170187,0,0.0027
170188,0,0.0109
170189,0,0.0069
170190,0,0.004
170191,0,0.0014
170192,0,0.002
170193,0,0.0078
170194,0,0.0015
170195,0,0.0046
170196,0,0.0083
170197,0,0.002
170198,0,0.0073
170199,0,0.0028
170200,0,0.0101
170201,0,0.0005
170202,0,0.0016
170203,0,0.0061
170204,0,0.0026
170205,0,0.0001
170206,0,0.0133
170207,0,0.0004
170208,0,0.0013
170209,0,0.0015
170210,0,0.0058
170211,0,0.0084
170212,0,0.0022
170213,0,0.0095
170214,0,0.0005
170215,0,0.0061
170216,0,0.0043
170217,0,0.0035
170218,0,0.0033
170219,0,0.0087
170220,0,0.0048
170221,0,0.0047
170222,0,0.0065
170223,0,0.0043
170224,0,0.0023
170225,0,0.0006
170226,0,0.0053
170227,0,0.0041
170228,0,0.0055
170229,0,0.0021
170230,0,0.002
170231,0,0.0014
170232,0,0.0008
170233,0,0.0015
170234,0,0.0027
170235,0,0.0016
170236,0,0.0019
170237,0,0.0019
170238,0,0.0012
170239,0,0.0058
170240,0,0.0036
170241,0,0.0184
170242,0,0.002
170243,0,0.0032
170244,0,0.0057
170245,0,0.0042
170246,0,0.0019
170247,0,0.0018
170248,0,0.0019
170249,0,0.0034
170250,0,0.0012
170251,0,0.004
170252,0,0.002
170253,0,0.0205
170254,0,0.0006
170255,0,0.001
170256,0,0.0011
170257,0,0.0072
170258,0,0.0038
170259,0,0.0036
170260,0,0.0017
170261,0,0.0102
170262,0,0.0043
170263,0,0.0081
170264,0,0.0021
170265,0,0.0047
170266,0,0.0029
170267,0,0.0023
170268,0,0.0026
170269,0,0.0019
170270,0,0.0017
170271,0,0.005
170272,0,0.0042
170273,0,0.0015
170274,0,0.005
170275,0,0.0021
170276,0,0.009
170277,0,0.0029
170278,0,0.0008
170279,0,0.0007
170280,0,0.0007
170281,0,0.0012
170282,0,0.0036
170283,0,0.0067
170284,0,0.0016
170285,0,0.0015
170286,0,0.0015
170287,0,0.0021
170288,0,0.0029
170289,0,0.0047
170290,0,0.0011
170291,0,0.0025
170292,0,0.0002
170293,0,0.0094
170294,0,0.0029
170295,0,0.0072
170296,0,0.0018
170297,0,0.0026
170298,0,0.0075
170299,0,0.0058
170300,0,0.0041
170301,0,0.0056
170302,0,0.0028
170303,0,0.0014
170304,0,0.0019
170305,0,0.0064
170306,0,0.0012
170307,0,0.0008
170308,0,0.0069
170309,0,0.0022
170310,0,0.0021
170311,0,0.0038
170312,0,0.0051
170313,0,0.0035
170314,0,0.0022
170315,0,0.0009
170316,0,0.0033
170317,0,0.0023
170318,0,0.0029
170319,0,0.0016
170320,0,0.0009
170321,0,0.0038
170322,0,0.0267
170323,0,0.0016
170324,0,0.002
170325,0,0.0017
170326,0,0.0028
170327,0,0.001
170328,0,0.0017
170329,0,0.0015
170330,0,0.0038
170331,0,0.0025
170332,0,0.0067
170333,0,0.0004
170334,0,0.0007
170335,0,0.0018
170336,0,0.0019
170337,0,0.0004
170338,0,0.0079
170339,0,0.0199
170340,0,0.0029
170341,0,0.0136
170342,0,0.0031
170343,0,0.0014
170344,0,0.0011
170345,0,0.0011
170346,0,0.004
170347,0,0.0048
170348,0,0.001
170349,0,0.0032
170350,0,0.0042
170351,0,0.0159
170352,0,0.0016
170353,0,0.0019
170354,0,0.003
170355,0,0.0041
170356,0,0.0074
170357,0,0.0008
170358,0,0.0014
170359,1,0.9887
170360,0,0.0033
170361,0,0.0023
170362,0,0.0033
170363,0,0.0015
170364,0,0.0018
170365,0,0.0015
170366,0,0.0046
170367,0,0.0012
170368,0,0.0021
170369,0,0.0012
170370,0,0.0101
170371,0,0.0033
170372,0,0.0014
170373,0,0.0013
170374,0,0.0012
170375,0,0.0018
170376,0,0.0007
170377,0,0.0009
170378,0,0.0016
170379,0,0.0006
170380,0,0.0099
170381,0,0.0055
170382,0,0.0041
170383,0,0.0021
170384,0,0.0014
170385,0,0.0012
170386,0,0.0047
170387,0,0.0017
170388,0,0.0025
170389,0,0.01
170390,0,0.0026
170391,0,0.0022
170392,0,0.0079
170393,0,0.001
170394,0,0.0033
170395,0,0.019
170396,0,0.0041
170397,0,0.0028
170398,0,0.0026
170399,0,0.0011
170400,0,0.0015
170401,0,0.0019
170402,0,0.0016
170403,0,0.0055
170404,0,0.0056
170405,0,0.0037
170406,0,0.0008
170407,0,0.0046
170408,0,0.0049
170409,0,0.0201
170410,0,0.0035
170411,0,0.0091
170412,0,0.0026
170413,0,0.0008
170414,0,0.0012
170415,0,0.0013
170416,0,0.0035
170417,0,0.0015
170418,0,0.0007
170419,0,0.0161
170420,0,0.0024
170421,0,0.001
170422,0,0.0022
170423,0,0.0031
170424,1,0.9998
170425,0,0.0025
170426,0,0.0039
170427,0,0.0015
170428,0,0.0018
170429,0,0.0019
170430,0,0.0024
170431,0,0.0068
170432,0,0.0029
170433,0,0.001
170434,0,0.0009
170435,0,0.0029
170436,0,0.0019
170437,0,0.0005
170438,0,0.0057
170439,0,0.0056
170440,0,0.0025
170441,0,0.0007
170442,0,0.0048
170443,0,0.0068
170444,0,0.0015
170445,0,0.0028
170446,0,0.0053
170447,0,0.001
170448,0,0.0018
170449,0,0.0025
170450,0,0.0061
170451,0,0.0021
170452,0,0.0088
170453,0,0.0046
170454,0,0.0106
170455,0,0.0027
170456,0,0.004
170457,0,0.0027
170458,0,0.0034
170459,0,0.0019
170460,0,0.0009
170461,0,0.0134
170462,0,0.0056
170463,0,0.0038
170464,0,0.0053
170465,0,0.0024
170466,0,0.0078
170467,0,0.0022
170468,0,0.0006
170469,0,0.0046
170470,0,0.0007
170471,0,0.0014
170472,0,0.003
170473,0,0.0064
170474,0,0.0181
170475,0,0.0022
170476,0,0.0031
170477,0,0.0013
170478,0,0.0018
170479,0,0.0081
170480,0,0.0679
170481,0,0.0038
170482,0,0.0054
170483,0,0.0059
170484,0,0.0032
170485,0,0.0052
170486,0,0.0009
170487,0,0.0017
170488,0,0.0045
170489,0,0.0026
170490,0,0.0034
170491,0,0.0015
170492,0,0.0016
170493,0,0.0064
170494,0,0.0017
170495,0,0.0008
170496,0,0.0111
170497,0,0.0018
170498,0,0.0041
170499,1,0.9997
170500,0,0.0034
170501,1,0.9962
170502,0,0.0005
170503,0,0.006
170504,0,0.0088
170505,0,0.0073
170506,0,0.0009
170507,0,0.0092
170508,0,0.0008
170509,0,0.0012
170510,0,0.0029
170511,0,0.0016
170512,0,0.0017
170513,0,0.0007
170514,0,0.0022
170515,0,0.0015
170516,0,0.0015
170517,0,0.0007
170518,0,0.0089
170519,0,0.0054
170520,0,0.0015
170521,0,0.004
170522,0,0.0003
170523,0,0.003
170524,0,0.0027
170525,0,0.0047
170526,0,0.0005
170527,0,0.0017
170528,0,0.0013
170529,0,0.0019
170530,0,0.0059
170531,0,0.0017
170532,0,0.0001
170533,0,0.0046
170534,0,0.0008
170535,0,0.0009
170536,0,0.0015
170537,0,0.0036
170538,0,0.0034
170539,0,0.003
170540,0,0.0094
170541,0,0.003
170542,0,0.009
170543,0,0.0042
170544,0,0.0013
170545,0,0.0072
170546,0,0.0023
170547,0,0.0009
170548,0,0.0048
170549,0,0.0014
170550,0,0.0023
170551,0,0.0024
170552,0,0.0013
170553,0,0.0018
170554,0,0.0047
170555,0,0.0025
170556,0,0.0043
170557,0,0.0015
170558,0,0.0027
170559,0,0.0009
170560,0,0.0015
170561,0,0.0018
170562,0,0.0034
170563,0,0.0018
170564,0,0.0015
170565,0,0.0013
170566,0,0.0013
170567,0,0.0019
170568,0,0.0014
170569,0,0.0007
170570,0,0.0012
170571,0,0.0056
170572,0,0.002
170573,0,0.002
170574,0,0.0031
170575,0,0.0035
170576,0,0.0015
170577,0,0.0063
170578,0,0.0041
170579,0,0.0009
170580,0,0.0034
170581,0,0.0023
170582,0,0.0005
170583,0,0.0004
170584,0,0.0017
170585,0,0.0204
170586,0,0.0057
170587,0,0.0018
170588,0,0.0034
170589,0,0.0016
170590,0,0.001
170591,0,0.0018
170592,0,0.0055
170593,0,0.0105
170594,0,0.0026
170595,0,0.0059
170596,0,0.0016
170597,0,0.0063
170598,0,0.0014
170599,0,0.0025
170600,0,0.0072
170601,0,0.0046
170602,0,0.0006
170603,0,0.0031
170604,0,0.0024
170605,0,0.0041
170606,0,0.0017
170607,0,0.0027
170608,0,0.0008
170609,0,0.0032
170610,0,0.0062
170611,0,0.0051
170612,0,0.0023
170613,0,0.004
170614,0,0.004
170615,0,0.0033
170616,0,0.0005
170617,0,0.0056
170618,0,0.0039
170619,0,0.0027
170620,0,0.0067
170621,0,0.0067
170622,0,0.006
170623,0,0.0017
170624,0,0.0063
170625,0,0.0031
170626,0,0.0016
170627,0,0.0009
170628,0,0.0006
170629,0,0.001
170630,0,0.001
170631,0,0.0013
170632,0,0.0035
170633,0,0.0016
170634,0,0.0026
170635,0,0.0084
170636,0,0.0047
170637,0,0.0012
170638,0,0.0084
170639,0,0.0032
170640,0,0.0055
170641,0,0.0126
170642,0,0.0028
170643,0,0.0015
170644,0,0.0026
170645,0,0.0025
170646,0,0.0034
170647,0,0.0135
170648,0,0.0006
170649,0,0.0029
170650,0,0.0002
170651,0,0.0008
170652,0,0.0025
170653,0,0.0009
170654,0,0.0032
170655,0,0.0024
170656,0,0.0009
170657,0,0.0094
170658,0,0.0016
170659,0,0.0038
170660,0,0.0014
170661,0,0.0064
170662,0,0.0134
170663,0,0.0005
170664,0,0.0022
170665,0,0.0011
170666,0,0.0026
170667,0,0.0032
170668,0,0.0047
170669,0,0.0057
170670,0,0.0029
170671,0,0.0037
170672,0,0.0006
170673,0,0.0065
170674,0,0.0015
170675,0,0.003
170676,0,0.001
170677,0,0.0055
170678,0,0.0025
170679,0,0.0008
170680,0,0.0016
170681,0,0.0016
170682,0,0.0026
170683,0,0.0043
170684,0,0.0052
170685,0,0.0084
170686,0,0.0006
170687,0,0.0024
170688,0,0.0026
170689,0,0.004
170690,0,0.0003
170691,0,0.0043
170692,0,0.0059
170693,0,0.0009
170694,0,0.0034
170695,0,0.0019
170696,0,0.0265
170697,0,0.0021
170698,0,0.0002
170699,0,0.0011
170700,0,0.0025
170701,0,0.0007
170702,0,0.0009
170703,0,0.003
170704,0,0.0013
170705,0,0.0049
170706,0,0.002
170707,0,0.0024
170708,0,0.0143
170709,0,0.0009
170710,0,0.0012
170711,0,0.0006
170712,0,0.0017
170713,0,0.0133
170714,0,0.0015
170715,0,0.0044
170716,0,0.0032
170717,0,0.0051
170718,0,0.0009
170719,0,0.0006
170720,0,0.0012
170721,0,0.0027
170722,0,0.0009
170723,0,0.0059
170724,0,0.0012
170725,0,0.004
170726,0,0.0015
170727,0,0.0016
170728,0,0.0019
170729,0,0.0019
170730,0,0.0018
170731,0,0.0017
170732,0,0.0019
170733,0,0.0005
170734,0,0.0025
170735,0,0.0012
170736,0,0.0019
170737,0,0.0011
170738,0,0.0023
170739,0,0.0031
170740,0,0.0017
170741,0,0.0036
170742,0,0.0034
170743,0,0.0005
170744,0,0.0011
170745,0,0.0025
170746,0,0.0014
170747,0,0.0017
170748,0,0.0009
170749,0,0.0004
170750,0,0.0022
170751,0,0.002
170752,0,0.0014
170753,0,0.0061
170754,0,0.0044
170755,0,0.0012
170756,0,0.0064
170757,0,0.0034
170758,0,0.0121
170759,0,0.0019
170760,0,0.011
170761,0,0.002
170762,0,0.0009
170763,0,0.0014
170764,0,0.0017
170765,0,0.002
170766,0,0.0019
170767,0,0.0065
170768,0,0.0014
170769,0,0.0012
170770,0,0.0026
170771,0,0.0054
170772,0,0.0025
170773,0,0.0024
170774,0,0.0037
170775,0,0.0021
170776,0,0.0076
170777,0,0.0015
170778,0,0.0291
170779,0,0.0009
170780,0,0.0021
170781,0,0.0054
170782,0,0.0063
170783,0,0.0029
170784,0,0.0012
170785,0,0.0014
170786,0,0.0064
170787,0,0.0152
170788,0,0.0028
170789,0,0.0041
170790,0,0.0015
170791,0,0.0088
170792,0,0.0043
170793,0,0.0052
170794,0,0.0018
170795,0,0.005
170796,0,0.0025
170797,0,0.0017
170798,0,0.0019
170799,0,0.0033
170800,0,0.0024
170801,0,0.0057
170802,0,0.0015
170803,0,0.0209
170804,0,0.0023
170805,0,0.0063
170806,0,0.0088
170807,0,0.0026
170808,0,0.0039
170809,0,0.0022
170810,0,0.0118
170811,0,0.001
170812,0,0.0013
170813,0,0.0039
170814,0,0.0031
170815,0,0.0019
170816,0,0.001
170817,0,0.0017
170818,0,0.0003
170819,0,0.0072
170820,0,0.0055
170821,0,0.0012
170822,0,0.0013
170823,0,0.0017
170824,0,0.0018
170825,0,0.0007
170826,0,0.0008
170827,0,0.0049
170828,0,0.0008
170829,0,0.0012
170830,0,0.0054
170831,0,0.0095
170832,0,0.001
170833,0,0.0017
170834,0,0.0061
170835,0,0.0024
170836,0,0.0009
170837,0,0.002
170838,0,0.0057
170839,0,0.0045
170840,0,0.0012
170841,0,0.0033
170842,0,0.004
170843,0,0.0007
170844,0,0.0011
170845,0,0.0018
170846,0,0.002
170847,0,0.0008
170848,0,0.0083
170849,0,0.0037
170850,0,0.0038
170851,0,0.0062
170852,0,0.0011
170853,0,0.0051
170854,0,0.0028
170855,0,0.0007
170856,0,0.0047
170857,0,0.0023
170858,0,0.0041
170859,0,0.0012
170860,0,0.0018
170861,0,0.0065
170862,0,0.0018
170863,0,0.0034
170864,0,0.0011
170865,0,0.0007
170866,0,0.002
170867,0,0.0007
170868,0,0.0058
170869,0,0.0024
170870,0,0.0021
170871,0,0.0077
170872,0,0.0003
170873,0,0.0017
170874,0,0.0015
170875,0,0.0123
170876,0,0.0019
170877,0,0.0021
170878,0,0.0023
170879,0,0.0143
170880,0,0.0044
170881,0,0.0015
170882,0,0.0028
170883,0,0.0044
170884,0,0.0012
170885,0,0.0007
170886,0,0.0019
170887,0,0.0108
170888,0,0.0027
170889,0,0.002
170890,0,0.0009
170891,0,0.0051
170892,0,0.0045
170893,0,0.0013
170894,0,0.0012
170895,0,0.0019
170896,0,0.0025
170897,0,0.0013
170898,0,0.004
170899,0,0.0001
170900,0,0.0051
170901,1,0.9999
170902,0,0.0042
170903,0,0.0046
170904,0,0.0007
170905,0,0.0012
170906,0,0.0016
170907,0,0.0017
170908,0,0.0044
170909,0,0.0011
170910,0,0.001
170911,0,0.0084
170912,0,0.0078
170913,0,0.0025
170914,0,0.0017
170915,0,0.0075
170916,0,0.0048
170917,0,0.0011
170918,0,0.002
170919,0,0.0029
170920,0,0.0065
170921,0,0.0014
170922,0,0.0012
170923,0,0.0019
170924,0,0.0066
170925,0,0.0212
170926,0,0.0017
170927,0,0.0012
170928,0,0.0019
170929,0,0.0018
170930,0,0.0033
170931,0,0.0023
170932,0,0.0025
170933,0,0.0011
170934,0,0.0033
170935,0,0.0011
170936,0,0.0009
170937,0,0.002
170938,0,0.0011
170939,0,0.0017
170940,0,0.0022
170941,0,0.0009
170942,0,0.0049
170943,0,0.0037
170944,0,0.0049
170945,0,0.0034
170946,0,0.0061
170947,0,0.0016
170948,0,0.0029
170949,0,0.0012
170950,0,0.007
170951,0,0.0158
170952,0,0.0019
170953,0,0.0417
170954,0,0.0013
170955,0,0.0062
170956,0,0.0016
170957,0,0.0013
170958,0,0.0026
170959,0,0.0019
170960,0,0.0027
170961,0,0.0061
170962,0,0.0022
170963,0,0.0027
170964,0,0.0036
170965,0,0.0158
170966,0,0.0017
170967,0,0.0012
170968,0,0.0049
170969,0,0.0079
170970,0,0.0031
170971,0,0.0064
170972,0,0.001
170973,0,0.0011
170974,0,0.0018
170975,0,0.0016
170976,0,0.0006
170977,0,0.0071
170978,0,0.0013
170979,0,0.0024
170980,0,0.0022
170981,0,0.0024
170982,0,0.0038
170983,0,0.0015
170984,0,0.0163
170985,0,0.0026
170986,0,0.0025
170987,0,0.0025
170988,0,0.0015
170989,0,0.0036
170990,0,0.001
170991,0,0.003
170992,1,0.9997
170993,0,0.0005
170994,0,0.0016
170995,0,0.0029
170996,0,0.0017
170997,0,0.0045
170998,0,0.0044
170999,0,0.008
171000,0,0.0076
171001,0,0.0034
